Category,CV
sql,"
I have 2 years experience as Oracle SQL / Oracle Business Intelligence developer. I can work with Oracle SQL, Toad, ODI, Admintool, OBIEE tools. I have an ability of analytical thinking
and algorithmic knowledge and motivated, well-disciplined individuaI. I am open to your job offers.
"
sql,"Stored, retrieved, and manipulated data
Develop,implement and optimize stored procedures
and functions using SQL Server
Business Processes Optimization(Production, Sales,
Finance, Accounting, HR, Distribution industries etc.)
Modified existing software to correct errors and
optimize efficiency
Prepared detailed reports
no work experience
"
sql,"
I am highly skilled Oracle SQL | PL/SQL | Oracle APEX Developer with 10 years of experience designing, developing, and maintaining complex database systems. Proven ability to collaborate with cross-functional teams and deliver quality results in a fast-paced environment. Strong analytical and problem-solving skills with a proven track record of delivering high-quality solutions. More than 45 projects in 5 countries. Management and control.
Projects: Anti-Fraud system, Anti-money laundering (AML) system, Risk-scoring (KYC), Deposit compensation system, NPL system, Deposit (account) reporting system, ERP Tapagro, Web application to create modules
"
sql,"
I am database admin and decveloper. I write sql and plsql. More over I know very well oracle apex and i have a lot of project in apex. Alsa i know oracle database and i have oracle certificate(ocp)
"
sql,"
ORACLE – more than 7 years:
-	data modeling, database structure
-	understanding of ORACLE database concepts 
-	writing complex SQL queries using aggregate, analytical functions, hierarchical queries, regular expression
-	creating stored procedures, functions, packages and database triggers with dynamic SQL, cursors, collections and PL/SQL concepts like Bulk collect and FORALL
-	tables (using partitioning), indexes, views, synonyms, directories and database links 
-	up- and downloading data using imp/exp utilities, Data Pump, SQL Loader, UTL_FILE, external tables
-	working with XML and JSON in PL/SQL
-	creating users, roles, granting privileges and roles to users
-	Experience in SQL performance tuning using explain plan, trace, tkprof, AWR report
-	experience in OLTP application design and development, OLAP maintaining
-	Working with high load and big (1-3TB storage, 750Gb Ram, more than 1000 users) databases
-	Installing oracle database, patches	
-	Administrating through RMAN - creating backup schedule, managing archive logs
-	creating standby and managing log exchange between primary db and standby
-	db migration from one server to another and db upgrading
-	experience with oracle 10g, 11g, 12c, 18c
-	Oracle apex
OTHER DATABASES 
-	Mysql 
-	Microsoft sql, access (using VBA) - junior level
-	Have a little experience in MongoDB, MarkLogic DB 
-	Graph databases concepts and development: TigerGraph, Neo4j
-	Experience in ETL using Informatica 9,10

PROJECT MANAGEMENT - 1.5 years
-	 Managing a team of 5 to 10 professionals and coordinating them
-	 Defining roles and responsibilities, task managing
-	 Creating and maintaining project schedules, resource planning
-	 Driving simultaneous execution of projects on different stages - from design to delivery
-	 Writing documentation (in Ukrainian)
-	 MS Project
OTHER SKILLS 
-	 Writing Unix Shell Scripts for scheduling jobs in Unix/Linux, regular backups, data up- and downloading
-	 Power designer
-	 SVN, Git, Mantis, Trello
"
sql,"
Development of SQL, PL/SQL code creation, modification of functions, procedures, triggers, collections,tables, indexes, views;
Application development in Oracle Apex;
Working with Oracle Apex, XML, JSON, SQL Developer, Jira;
Relational database design skills;
Experience with large databases;
Experience in optimizing complex SQL queries;
Willingness to understand someone else's code and system structure;
Communication skills, ability to work in a team;
Learning of something new;
"
sql,"
•	15+ years’ experience working in IT company/department
•	Deep understanding of modern application design principles
•	Hands-on experience with relational platforms
•	Ability and wish to develop technical documentation and presentations;
•	Minimum 15 years of experience in technical role delivering Database (Oracle, SQL Server) or Data Warehouse implementations.
•	Deep technical expertise in databases, database internals, data warehouses, and data processing with an understanding of database query plans and performance analysis.
•	Strong SQL language experience, ability to write, troubleshoot and tune complex SQL Queries.
•	Experience and ability to work directly with customers.
•	Strong communication skills, be able to effectively communicate ideas and technical concepts to both technical and executive audiences.
•	Proactive goal orientation and team player;
•	Advanced reading/speaking/writing English and Russian;
Progress"
sql,"Participated in full life cycle of software development and business-logic implementation on database side for the following projects:

• ERC-20 token: automation of airdrop, referral program, marketplace activities, fees charging, reward and staking programs;

• Multi-currency account: automation of opening account and sub-account types, 	investments activities, payments processing, commission charging, back-office reporting;

• MetaTrader4: integration between legacy core bank system and MT4 platform, automation of settlement activities, create monitoring system with cross-platform checks;

• Bonus Programs: automation of full life cycle for various bonus/discount programs;
17+ years experience in IT.

Business-oriented specialist with experience in requirements analysis, designing, development, testing, implementation and maintenance for 24/7 international banking software on database side (FOREX, CFD, cryptocurrency products, banking and financial services).

6+ years experience as Tech Lead.

Responsible for database software architecture, development methodologies, technical solutions, testing approaches by coordinating of local Oracle team (3-5 developers) in cooperation with Business Analysts and other IT-teams (Java, PHP, C, mobile) by Agile methodologies.
Prefer to cooperate with Product Companies in FinTech/Banking/CryptoCurrency areas."
sql,"
I've graduated from NULP with a master degree in CAD (САПР).
I have been developing on pl/sql since 2017 in a pharmacy company.
Mostly on Oracle versions 10 and 11.
Have implemented many projects, the most important, I suppose, it's creating medical information system . Also I'm administrating the database.
Delphi was also be used to implement the program interface.
I really like this area and I want to improve my knowledge in it.
"
sql,"My graduation project was a news portal. The news portal is a powerful web application that both Staff and Students will use to keep up with the current news in North Cyprus and around the world. 
The Programming language used is PHP for the server JavaScript for the client side using MySQL as the relational database management system (RDMS).
The project was divided into modules to make development easier each team member was responsible for different parts of the system. I was responsible for Conceptual Database Design, Logical Database Design, UML Use Case Diagrams, Database Documentation, Database Programming, Gantt Chart activities. Also at the end I made a full report of the project and prepared a presentation of the project.
ORACLE 11G, ORACLE EM, SQL, PL/SQL,MySQL
HTML, PHP, MySQL, JavaScript, CSS
C/C++
Languages:
                      Ukrainian – native                Russian – fluent
                      English – fluent                    Turkish – intermediate"
sql,"Developing and implementation DWH and ETL processes.
Development and support SOA processes.
Creating accompanying technical documentation.
Communication with the customers.
March 2017 - now: ESB Developer (Oracle SOA Suite, IBM Integration Bus, SQL, PL SQL, Java, XSLT, ESQL).

June 2013 - March 2017: ETL Developer (Informatica Power Center, IBM Datastage, SQL, PL SQL)
I expect to continuing my career as database developer."
sql,"•	Development of BI reporting
•	Design universes in Universe Design Tool of 
SAP BusinessObjects
07/2013 – till present	JSC ""Kyivstar""	Position:
Analyst / Developer of reporting
Scope of responsibilities:
	Optimization of SQL, PL / SQL code to the database Oracle.
	Development of packages, procedures and functions (for PL / SQL).
	Development of analytical reports in order to automate processes.
	Development of BI reporting.
	Design of the universes in Universe Design Tool of SAP BusinessObjects.
	Preparation and maintenance of technical documentation.
	Analysis of information in different systems and maintaining data into warehouse.
	Support and development of datamarts.
10/2011 – 06/2013	PE ""Account""	Position:
1C Programmer
"
sql,"
approximately 3 years of experience typically gained through skills/knowledge/abilities in that includes developing and supporting applications Systems.
Development of high quality database solutions 
Develop, implement and optimize stored procedures and functions using T-SQL
Review and interpret ongoing business report requirements
Research required data
Build appropriate and useful reporting deliverables
Analyze existing SQL queries for performance improvements
Suggest new queries
Develop procedures and scripts for data migration
Provide timely scheduled management reporting
Investigate exceptions with regard to asset movements
"
sql,"
I am PL/SQL Developer who specializing for Oracle database. I have accumulated many experience about database over the years and strive to develop my skills in data sector. I am also instructur as SQL/PLSQL teacher for beginners.
"
sql,"
Over 14 years experience in banking sector; experienced in
managing and supervision of projects, direct participation in automation of business
processes, optimization of EOD processes, Support and improvement of the Bank
systems monitoring module, Support of AML, Taxbank, FATCA, Asanpay modules,
integration of one of the Bank systems with the AML module

stable entry into the top 20% of programming competitions: clist.by: nuklinoid
Sql-ex rating position: 715 (Nuklinoid)
"
sql,"
Usage of DBA knowledge to create Databases and Schemes with dierent user roles for the whole team
Investigation of data quality in Prod environment and development of scripts for correction of invalid data
Analyze new/old business requirements and make changes accordingly
Development of JSON/XML/CSV parsers
Creation and correction of various reports (RTF, PDF, XML) for Banks,Financial institutions
BPM (Business Process Management), user information transfer using XML schemas (Account/Customer/Card to BPM transfer)
Plastic Cards module, creation of new products related to Cards
Data migration to Central Bank of Azerbaijan from local banks (Customer, Loan, Transaction data migration)
A new module in EXE to control bank cash collectors (using Borland Delphi XE) A new module in DB to control cash collector transactions (using Oracle Types, sequences, packages, procedures, triggers, tables, views, etc.)
Participating in logical and architectural decisions
Providing support for clients (remote and locally)
"
sql,"
Analyzed existing SQL queries to identify opportunities for improvements.
Created optimal technical solutions to user needs with in-depth system analysis.
Implemented system enhancements to design and develop solutions to address 
problem reports.
Developed, implemented and optimized stored procedures and functions in the 
Finance domain using PL/SQL.
Developed reusable components for exploitation in coding and documentation.
Developed custom database objects, stored procedures and delivered application 
support.
"
sql,"I perform analytical queries every day.
I engage in debugging procedures on production client databases.
I provide consultations to clients regarding interface operation, specifically in the ""Personnel Accounting"" domain.
In my free time from work, I am developing in the field of Data Science. In this context, I am building my own developer environment (Linux, Docker, Virtual Machine).

I'm the one who tackles challenges and finds solutions.
My current position is Information Technology Specialist.
1)5+ years of experience in PL/SQL, primarily in an 
enterprise-level schema:
  (a) Created SQL queries and temporary analytical summaries for client needs.
  (b)Created PL/SQL scripts (anonymous blocks) for “one time” mass updates of values in the database or creation of new records from non-formatted sources.
  (c)Created user’s triggers to unify user-entered string names or correct missing dates(e.g., 1982-04-01) in the database.
  (d)Created functions to generate various values or optimize existing functions (e.g., replacing the use of the SYS_CONNECT_BY_PATH function with LISTAGG).
  (e) Optimized non-standard SQL queries by rewriting the query itself (without creating new indexes, as I was not authorized to do so), Sometimes, I was able to optimize SQL queries that used the schema's standard functionality.
  (f)Created or maintained existing procedures that were used for reports generate (returned an open cursor).
  (g)Created packages using PIPELINED table functions to generate very complex reports.
  (h)Created tables for import/export of data from Excel-like sources.
  (i)Debugged complex standard procedures in production databases to identify the causes of errors (bugs or specific records that block transaction completion).
  (j)I performed some administrative tasks such as creating a new user, killing a session, and sometimes identifying which session caused a ""dead lock"" on a table involved in a transaction.
2)Other Programming Languages Experience
  (a)Delphi: Developed simple event-driven procedures
  (b)TypeScript: Developed forms and form event handling procedures.
  (c)TypeScript: Developed procedures that provide action handling in a category.
  (d)TypeScript: Developed several not-very-complex categories.
  (e)C, C++, C#: Training experience (about 10 years ago).
3)Other Generalized Work Experience
  (a)FastReport 4.6 (Delphi + PL/SQL): Created, improved, and supported a large number of reports.
  (b)StimulSoft (TypeScript + PL/SQL): Created a few reports.
  (c)Provided phone support (AnyDesk) to clients on the following topics: organizational staff structure and staff accounting, in connection with the payroll module.
I am not interested in working in a role that requires me to be a ""jack of all trades,"" simultaneously performing such different tasks as,- consulting with accountants, debugging PL/SQL code, migrating data from Excel spreadsheets to databases, creating merge requests with TypeScript elements into repositories and install apps for clients.
	I am interested in a role that focuses on enterprise-level Oracle database development."
sql,"
Oracle database developer (pl/sql developer)
Document management system by IBM Filenet P8,
IBM Cognos BI, 
some experience DBA Oracle 11g,
VMware vSphere, 
some experience as system administrator
"
sql,"
I had an accident when I was 8 years old. An  important lesson that I learned in my past is to never ever give up.  Firstly, I got my  bachelor's degree in Math and Informatics in 2017.  I'm constantly trying to improve myself that's why I have completed my master's in Computer Science. In order to improve my technical knowledge  I've also completed several courses. The most exicited one for me was Oracle Database Sql, PL/Sql and Power BI course.
Some of the my best skills are self-motivation ,having an eye on for 
details , communication and problem-solving.
"
sql,"Projects implementation
Successfully teached coworkers Oracle PL/SQL, VBA
Automation of processes
Database support on my own
Automating workflow through Oracle, Excel, VBA
Administration of database, Code reviewing, Bug fixing, Query optimization
Work with procedures, packages, functions
Project implementation of contact policy with clients
Ad-hoc tasks, analytics and reporting
Provide and counseling on reports for hungarian colleagues, other departments
Basic knowledge of Data Science, work with models (SPSS)
Writing technical specifications
New cool projects, people
Improving my skills
Learn new"
sql,"
Database design
Backend development in PL/SQL
Development of client-server applications and UI using Delphi 7

Skills: Delphi 7, Oracle, SQL, PL/SQL
Experience: over 20 years 

Last project: 
Lead Software Engineer. Main responsibilities:
- development of product data management systems, design preparation of production;
- development of software for automation of design and technological design.
"
sql,"
Developing and modifing triggers, packages, functions,procedures and other database objects up to case.
"
sql,"Certified Oracle Database SQL developer - 1Z0-071
Certified Oracle Database SQL expert - 1Z0-047
Certified Oracle program with PL/SQL - 1Z0-147
Educated Bachelor's and Master's Degree in Computer Science, Information Systems and 8 years experience of Oracle in the Banking sector, SQL and PLSQL backend development experience with enterprise software systems. Experienced writing highly optimized functions, procedures, and complex queries. Experienced with SQL query tuning and optimization. Worked closely with the business and application team to understand their requirements. I also work as an admin in the Tranzware Card Management system (Compass Plus).
I also hold Oracle certifications.
"
sql,"
Oracle fundamentals (1,5+ years)
SQL, PL/SQL (1,5+ years)
Perl (1+ years)
Delphi (1,5+ years)
RDBMS: Oracle 11g, 10g

Knowledge and basic expirience of XML, XSLT, SOAP, HTTP, Shell
Exploring new technologies, solving interesting tasks. Also I would like to use English language at work."
sql,"
Physical and Logical design
Tables, indexing, normalization, constraints, key’s
Advanced knowledge of SQL including analitycal functions, advanced grouping functions, 10g
Advanced knowledge of PL/SQL : packages, package variables, parameters, cursors, types, collections, bulk loads, exceptions, stored procedures, functions, pipe functions, dynamic SQL, XMLExperience in working with very large databases.
Профессиональный рост. Белая зарплата."
sql,"
Highly effective software developer offering a more than 13 years of expertise. A valuable team player who also is personable and dedicated to work. Software Developer skilled at technical leadership, communication and presentations. Experienced in full project life cycle from design to implementation to integration.
"
sql,"Project implementation and job satisfaction.
development of dynamic reports (xlsx, pdf, docx),
writing services,
writing software code

Administration, installation, testing, software support.
Writing and working with cmd / bat command files.
Writing, optimizing SQL queries for the Oracle database.
Writing Web interfaces (PHP / HTML5 / CSS) for working with the Oracle database.
I have practical, non-commercial experience in creating landing page
Experience in working with DBMS ORACLE .
Experience with PL SQL Developer, SQL Plus, Enterprise Manager.
RMAN — backups.
Experience with OS Ubuntu (DokuWiki), Linux.
Experience with Apache.
Experience with Active Directory.
Working with virtual environments VMWare, ESX.
Experience with Visual studio.
Web or desktop applications testing experience.
Writing (execution) test cases, bug reports (Jira, Zephir).
Experience with testing tools (Selenium, Apache Jmeter).
Undestanding of SCRUM and Waterfall methodologies.
Get a job as a PL SQL Developer with the possibility of further growth, interesting projects and a decent salary.
The project I would like to take apart should be a useful product and interesting."
sql,"
I worked with ABS Oracle Flexcube at Pasha Bank as PL/SQL Developer. I had experience with credit module development, card credits integration with CMS, liquidation automation of credit payments, performance tuning of triggers that affected EOD process and etc.
I expect to work in interesting and challenging projects with competitive salary based on my skills. Besides that, I would prefer to utilize new tech tools to improve my skillset."
sql,"
creating reports (stored procedure MS SQL Server + reporting form Stimulsoft)
optimization of own and previously written code
Wrote SQL statements and stored procedures.
Working with relational databases and SQL.
Developing findings and solutions to audiences, Technical support and administration.
Participated in back-end development(Java) in the company's Web-services.
Network administration, Kafka integration
"
sql,"Development of new stable functionality
10 years experience: Oracle PL/SQL developing, implementing, and optimizing queries, views, stored packages, procedures, functions and triggers. Data analysis, developing business and statistic reports using FastReport. Also experience in bank management reporting
Remote work"
sql,"From Execute.SQL code inside the Delphi app translated the project into stored procedures inside the database. Optimized parsing of messages received from XML files with subsequent processing within the procedure. Previously, the process of parsing a million table of messages took a day, after optimization the same process began to take 20 minutes.
5 years experience in development databases, dwh. Experience with large volumes of data; SQL; PL/SQL (packages, stored procedures, triggers, functions);
Experience in Oracle 8i, 9i, 10g, 11g, 12c. PostgreSQL 10,11,12.
Report development (FastReport, JasperReport, Excel, Word, PDF);
Extensive experience in finance, financial management, banking, investment banking;
Experience in migrating from one version to another using tools such as Liquibase.
Team size, outsorcing or product is irrelevant. I do not want to be a system administrator."
sql,"
Developing Oracle EBS Extensions:
- Business Logic
- Forms (Oracle Forms 6i)
- reports (Oracle Reports)

Customization and development of Oracle E-Business Suite applications for key business processes of enterprises in the following areas: sales, budgeting, logistic, HR module.
Creating forms, reports (RDF, Publisher), concurrent programs (PL/SQL, Java), packages, procedures and functions for data mappings and transformations. Perform peer group unit test and code reviews

Development on PL / SQL (packages, stored procedures, views, triggers) for ABS SRBank.
Optimization of queries, reports.
Creating and finalizing reports (FastReport, Jasper Reports, Report Builder).
Revision of the automated banking system (ABS).
Writing SQL queries.
Work with XML, JSON.
"
sql,"
Experienced in Oracle DB, have understanding of relational database architecture, advanced skills in Oracle SQL, PL/SQL.
I have experience in the design and implementation of complex databases containing financial information.
Skills in creating and providing packages, developing stored procedures and functions aimed on computing and analyzing business data.
"
sql,"Achievements on last position:
- automation of reports department with using Orale PL/SQL, MS Visual Basic, C#, which reduce the access time to results reporting, and reduce the number of man-hours on reports formation;
- development of PL/SQL procedures for generating xml-reports for the credit bureau, which led to a monthly saving of financial resources of the Bank.
- Formalization of business requirements;
- Writing technical specifications;
- SQL reporting
- Oracle PL/SQL (tables, packages, stored procedures, triggers, etc.) 
- MS Visual Basic (reporting automation); 
- Borland Delphi; 
- C # (WPF, LINQ, Entity Framework, HTTP) - basic; 
- Django/Python - basic;
- Git;
- XML; 
- Decision-making systems (setup and support).
"
sql,"Plastic Cards Module
Internet Banking
Terminal Payments
Money Transfers
Internal Payments
I am a technichal lead in charge of CBS in a bank. We develop new functionalities and modules for CBS. We use PLSQL and C#/.NET.  My role is to analyse business requests and  complete required projects/tasks with the team. Here are some of my completed projects: Plastic Cards, Internet Banking, Foreign Payments, Internal Payments, Terminal Payments, Credits, Deposits.
"
sql,"
I have work experiences with creating procedures, functions, views, mviews, jobs, tables, indexes, packages.  Working with REST API,  SOAP-API. ETL processes,  XML, JSON.
Creating sites using Oracle APEX  (apex collections, autentification, autorization, multi languages, dynamic SQL)  .
I have also  work experience with  Python/Django,  Celery, RabbitMQ
"
sql,"Oracle Sql Expert Certificate
I'm a  senior Oracle database developer right now at one of the important banks in Azerbaijan and working on backend side of mobile application of the bank.

Authorization
uWalk
uLoan
uSave
Car insurance
Pin set and change online
Government payments
Push notification system
Online chat
Higher salary, flexible work hours, non stressful work environment"
sql,"Design, development and implementation of Front-Office solution for banking (at Bank of Baku, Azerbaijan)
Oracle, PL/SQL, C#
Challenging tasks
Good management
Professional growth"
sql,"
Project 1 – Developing Artificial Intelligence (AI) for Recruitment 
Developed an AI system with the intention of preparing task-based exam questions for technical employees to take on the company's website. This system enables the evaluation of each candidate's answers and solutions based on various criteria (code reviewing, code optimal writing, path length or shortness, code quality, etc.) before selecting the candidate with the best solution.
	Created table structure for the project and queries for reports
	Extracted data based on the requirements of partners and the results of talent examinations and automated the process of offering the required skills based on input parameters
	Established, enhanced, and maintained billing system (partners' payments, overall work scope, change management score, etc.)

Project 2 – Establishing Artificial Intelligence for the Hackathon platform
Established a database structure to store information about participants' credentials as well as other information (age, gender, etc.) for competitions on the Hackathon AI platform. Established table structures, point systems, report queries, code reviews, quality checks, etc. are all used to evaluate participant solutions.
	Automated scoring and rating of hackathon participants
	Created Oracle SQL statements, queries, views, and stored procedures for API
	Improved and maintained SQL database structures, such as data models and system modifications

Banking Projects:
	Created stored procedures, triggers, functions, and optimized queries on Oracle database tools such as PL/SQL Developer and SQL Developer
	Identified incorrect data in the database through the use of queries and procedures in existing programs and streamlined their data correction process by automating the process to prevent future incorrect data inputs.
	Developed numerous stored procedures and functions and expanded the software's existing functionality
"
sql,"I have an experience of successful implementation of projects (in financial and banking) as a project manager.
Strong knowledge of relation DB and SQL. Programming with PL/SQL. Expirience of report creation (Fast report). Basic knowledge of Java Core. Design Patterns and understanding of OOP/OOD. Solid knowledge in Computer Science (data structures and algorithms). Knowledge of Machine Learning algorithms. Ability to work in an Agile. Intermediate English level.
Get perspective work as PL/SQL Developer. I search in future work possibility to realize the knowledge and abilities, and also get new experience and skills."
sql,"
Strong knowledge of SQL, PL/SQL.
Knowledge of performance tuning.
Experience and understanding of OLAP systems and ETL process.
Experience of development:
- DWH using PL/SQL programming and etl-tools like ODI, Informatica.
- DB objects( stored procedures, packages, triggers etc.) in PL/SQL. 
- processes for OEBS system using Oracle Development tools (Forms, Reports, PL/SQL). 
- GUI applications with Oracle Forms  and Oracle Reports.
Good management, interesting projects, usd salary, flexible schedule."
sql,"
Summery of qualifications :
• DB: Microsoft SQL Server, PostgreSQL, Oracle SQL, ElasticSearch
• DB development: Views, triggers, stored procedures
• Languages and technologies: SQL, T-SQL, PL-SQL, PL/pgSQL
• Tools: Git, JIRA

Role in the project:
- negotiation weekly meeting with customer
- writing stored procedures and functions
- Support and troubleshooting
- New improvements for the project
- creating database objects
"
sql,"Developed:
- procedures with parallel data processing;
- procedures for working with API;
- parsing text files and processing data from it.
- Support and develop billing system based on Oracle Customer Care and Billing Solutions (CC&B);
- Develop PL/SQL packages, procedures, functions;
- Develop python and SQL Loader scripts to process the files on a daily basis.
"
sql,"
Taking part in developing web-site of Ukrainian railways. Design interface to display information of corporate resources on web-site.
Taking part in developing interior corporate web-site (intranet-site). Developing of reporting systems in financial and logistic areas based on intranet-site. Design analytical reports. Design database indexes, materialized views, streams, PLSQL code, using explain plan.
Creating gateway between IBM DB2 and Oracle via ODBC.
Configuring Apache based Oracle Application Server.
Loading data from XML files, output data to XML files.
Taking part in developing document management system that is used by Ukrainian railways. 
Design communication between Oracle based and Lotus Domino based informational resources.
"
sql,"
SQL, PL/SQL, Oracle, XML, Jira, Java, JavaScript

Developed and supported packages, procedures and functions for analytical reports and extending system functionality according to given tasks;
Developed and supported IS-Card integrational tools for interaction with external systems (CBS B2, CRM, Internet-Banking, Way4(XML interface), DWH);
Developed IS-Card import/export interfaces for system users;
Supported IS-Card routine procedures;
Developed automatic process for data transfer to switch on/off Visa/MasterCard 3D Secure verification (XML);
Wrote technical tasks for developers to optimize and extend systems's functional;
Installed and tested new functional in IS-Card, provided by UPC;
Took part in IS-Card upgrading to new versions.
interesting projects and tasks, getting experience in software development, competitive salary in time"
sql,"
I have started from Backend development 16 years before. 
I am very strong in PLSQL development. 
Also I have been Java Backend Developer. I am good at OOP/
SOA, 
I have been Project manager as a freelancer
To be a part of strong team."
sql,"• Development of objects interacting with external service providers of electronic payments (ELEXNET, QIWI, CYBERPLAT) 
• Development schemes of import applying XML and JSON templates
• Software modules Development for import, processing and integration with SMS, IVR and PD in the Visual Studio environment, C#
•	12 years of experience in the IT as PL/SQL and C# Developer; DBA.
•	Languages: PL/SQL, C#, JS
•	Experience in Oracle Apex development
•	Experience in SQL performance tuning
•	Experience in Visual Studio 2012 environment, C#
•	Experience in the banking/financial sector
•	Experience of development websites (HTML, CSS)
•	The professional level of customer support
• Professional Development
• Interesting project
• Competitive salary"
sql,"I recompiled database packages with more than 25000 lines to make them run faster
Hello,

I am fully-experienced with PL/SQL (Functions, Procedures, Packages, Triggers, Jobs, Views ,Tables, Sequences and etc.).

I have more than 3 years experience with PL/SQL and banking services.

Since last two years , I have been working with FLEXCUBE banking service.

I can work with SOAP and REST.

I have little JS and JSP knowledge.

My projects:

I have created a new module, which is used for merchants payments clearing.

I have created a new mechanism, which collects daily exchange operations , then send to Central bank with soap service.

I have created a new mortgage mechanism , which do all payments and others automatically.
- Dynamic and challenging tasks

- Continuous self-improvement

- Career growth opportunities

- Friendly collaborative teams and enjoyable working environment

- competitive salary"
sql,"
1.5 years of experience in developing stored procedures and other objects. Implementation and trial operation of software products. Participation in the integration of OSS/BSS class systems with external information systems. Performing software testing and debugging. Experience in backend development of websites and writing Rest full API.
"
sql,"- development internate-banking for corporate customers;
- development (custom level) and support ABS Flexcube 12;
- decision-making systems for bank/credit platform (development, automation and support; OLTP);
- collection system for bank/collection agency (development, automation and support; OLTP);
- fraud-detection system for bank (development, automation and support; OLTP);
- integration API-s into bank systems (report of requests IBCH, sms GMS/LIFECELL, Foxtrot credit applications; OLTP);
- supporting connector to the credit history bureau (SL2; OLTP);
- reporting at DWH (bussines analitic reports, supporting daily reports refreshing, perform optimization script, bug detecting; OLAP);
- CRM campaign in Bank (automation; OLAP);
Experience: Oracle 11g - 5 years;
- Oracle PL/SQL (including: optimization, performance tuning, partitioning, queuing, parallel, collections, debugging, hints, external tables/sql loader, soap/http-requests, mviews, analytical functions;
- SQL (MS/My/Postgre);
-Java (Hibernate/JPA, liquibase, Spring (Data, MVC, Boot), REST, Mappers, Validators);
- Reporting (using MS Excel, MS Visual Basic, Oracle BI Publisher);
- HTML / CSS / PHP / JavaScript - basic;
Professional development, difficult and interesting tasks, missions abroad"
sql,"
I have 3 years experience in GNI Software company. During experience, I have used some technologies, have completed some projects, have improved my skills: 
Creating program views, functions and stored procedures, 
Writing optimized SQL queries for integration with other applications, developing scripts, procedures and triggers for application development, maintaining data quality and backups and overseeing database security, define indexes for tables, analyze existing SQL queries for performance improvements, ability of working advanced queries in PL/SQL, ability of working procedure, functions, packages, views in PL/SQL, calling service and get data from service in PL/SQL, JSON, XML parse in PL/SQL, Ability of working Oracle Apex, creating new applications, deployment, ability of working Oracle Apex, uploading excel, xml files and data insert into tables, Designs, codes, or configures, tests, debugs, deploys, documents and maintains large and/or complex programs, using a variety of software development, programming languages (PL/SQL specific), testing/verifying applications, while adhering to specific development best practices and quality standards.
Projects : 
1) Compensation system for Azerbaijan Deposit Insurance Fund. Uploading files for bankrupted banks, data-control, payment processes, creating payment gateway through agent-bank for payment of compensations.
2) Prepayment transfer module
3) System for accountability with active banks
4) Budget module for Azerbaijan Mortgage Fund
5) Automation of litigation module for Azerbaijan Yelo bank (old name Nikoil bank).
6) HRM system for Azerbaijan Express bank, Azerbaijan Deposit Insurance Fund, Azerbaijan Mortgage Fund.
I would like to work in a company which values my knowledge , my skills and employees’ development"
sql,"
PL/SQL, PHP, SOAP, MySQL
I'm looking for creative and interesting work that gives me the opportunity to develop"
sql,"My Achievements are my Done issues and Projects.
I am a SQL, PL/SQL developer At a Goverment Bank.
I have experience with ORacle Flexcube Bank systems.
I have solved many tasks, issues and projects from begining till today at work. The last Project was about Exchange Projects.
But now i have new Project on my hand that is KYC(KNOW YOUR CUSTOMER). This project belongs almostly Eastnet and I work and discuss all details with ARABIC and Other ABROAD people during meetings. i love Oracle and I like Oracle.
I dont want to work extra-ordinary issues that dost not exceed my Profile.
For example I dont Know C#, But i can Learn."
sql,"
I have been part of core banking migration project. My duties included writing sql queries to transform old database table structure to new core banking architecture , data validation and  transformation of reporting queries to new database structure. Currently I am pl/sql developer in a payment agile team working on new projects and supporting production workflow.
"
sql,"Optimisation of OLTP systems, decreasing load time of information on some pages from 10-15 minutes to 1-5 seconds. Troubleshoot and eliminate bugs in scripts that lasts for years etc.
Created self-service voice\chat bot that integreted with CRM and CC systems etc.
Migrating Contact center systems, also working with TOP world telecomunication companies.
I have vast expirience with Contact center systems(UCCX, Genesys Cloud), Databases (Oracle and MS SQL DB etc.), troubleshooting, optimization, tuning, developing, integration, reports. Also have lesser experience with other RDBMS. Worked with different technologies. Deploing, administrratiing various systems etc. Have expereince of creating voice bots(Google DialogFlow ES\CX).
Looking for an opportunity to enchance my skills in project\product manadgment and\or BA. I have expereince of leading and supervising products. Small teams less than 10 people. Also worked as a manager in IT company.
I like to deliver better experience for users of systems. Save their lives from waiting when their actions takes a lot of time. Or work with voice bots that will prevail on self-service market in future.
Also can consider part time work."
sql,"• create, update, and maintain GIS databases
• provide quality control and quality assurance for GIS databases
• develop Qgis plugins, ETL systems, automation processes
• create visual representations of geospatial data, including maps, graphs, and diagrams
• participate in web-services developing
• Postgresql database administrator
• map production
• deep knowledge in postgis, topology and spatial relationships, map projections
• Extensive experience in processing, conversion, analysis and visualization of various spatial data
• Tools: gdal/ogr, postgresql/postgis, qgis
• Automation with: sql, pl/sql, python, cmd
• Lightweight experience in html, js, swift, vba
GIS or OSM related projects"
